,Game,Team,Unnamed: 2,TOI,CF,CA,CF%,FF,FA,FF%,SF,SA,SF%,GF,GA,GF%,xGF,xGA,xGF%,SCF,SCA,SCF%,HDCF,HDCA,HDCF%,HDSF,HDSA,HDSF%,HDGF,HDGA,HDGF%,HDSH%,HDSV%,MDCF,MDCA,MDCF%,MDSF,MDSA,MDSF%,MDGF,MDGA,MDGF%,MDSH%,MDSV%,LDCF,LDCA,LDCF%,LDSF,LDSA,LDSF%,LDGF,LDGA,LDGF%,LDSH%,LDSV%,SH%,SV%,PDO,Attendance
376,"2008-11-06 - Coyotes 0, Canucks 1",Phoenix Coyotes,Limited ReportFull Report,37.6,34.41,40.1,46.18,22.33,33.62,39.92,17.5,22.52,43.73,0.0,0.94,0.00,1.18,1.83,39.18,21.01,22.79,47.97,8.02,7.85,50.53,5.95,6.94,46.17,0.0,0.94,0.00,0.00,86.42,12.81,15.12,45.86,8.07,7.95,50.39,0.0,0.0,-,0.00,100.00,11.22,14.64,43.38,3.69,7.45,33.15,0.0,0.0,-,0.00,100.00,0.0,95.81,0.958,18630
377,"2008-11-06 - Coyotes 0, Canucks 1",Vancouver Canucks,Limited ReportFull Report,37.6,40.1,34.41,53.82,33.62,22.33,60.08,22.52,17.5,56.27,0.94,0.0,100.00,1.83,1.18,60.82,22.79,21.01,52.03,7.85,8.02,49.47,6.94,5.95,53.83,0.94,0.0,100.00,13.58,100.00,15.12,12.81,54.14,7.95,8.07,49.61,0.0,0.0,-,0.00,100.00,14.64,11.22,56.62,7.45,3.69,66.85,0.0,0.0,-,0.00,100.00,4.19,100.0,1.042,18630
378,"2008-11-06 - Panthers 2, Kings 3",Florida Panthers,Limited ReportFull Report,42.4,20.89,57.34,26.7,17.39,44.27,28.2,6.85,25.75,21.01,1.01,1.93,34.43,0.85,1.99,29.90,10.98,27.94,28.22,4.12,5.76,41.70,0.99,2.84,25.89,0.0,0.94,0.00,0.00,66.83,6.74,22.64,22.94,2.03,12.03,14.45,0.0,0.94,0.00,0.00,92.17,10.22,23.24,30.55,3.73,9.79,27.58,0.93,0.0,100.00,24.99,100.00,14.81,92.5,1.073,11267
379,"2008-11-06 - Panthers 2, Kings 3",Los Angeles Kings,Limited ReportFull Report,42.4,57.34,20.89,73.3,44.27,17.39,71.8,25.75,6.85,78.99,1.93,1.01,65.57,1.99,0.85,70.10,27.94,10.98,71.78,5.76,4.12,58.30,2.84,0.99,74.11,0.94,0.0,100.00,33.17,100.00,22.64,6.74,77.06,12.03,2.03,85.55,0.94,0.0,100.00,7.83,100.00,23.24,10.22,69.45,9.79,3.73,72.42,0.0,0.93,0.00,0.00,75.01,7.5,85.19,0.927,11267
380,"2008-11-06 - Blues 4, Sharks 5",San Jose Sharks,Limited ReportFull Report,37.716666666666995,45.59,28.48,61.55,31.8,22.07,59.03,24.53,16.77,59.39,1.87,3.19,37.02,2.43,1.83,57.06,21.35,12.69,62.72,8.14,5.38,60.22,7.31,5.33,57.84,1.85,2.12,46.60,25.26,60.28,13.18,7.32,64.28,5.79,4.16,58.18,0.0,1.04,0.00,0.00,75.00,23.31,15.86,59.50,10.41,7.36,58.59,0.0,0.0,-,0.00,100.00,7.64,80.98,0.8859999999999999,17496
381,"2008-11-06 - Blues 4, Sharks 5",St Louis Blues,Limited ReportFull Report,37.716666666666995,28.48,45.59,38.45,22.07,31.8,40.97,16.77,24.53,40.61,3.19,1.87,62.98,1.83,2.43,42.94,12.69,21.35,37.28,5.38,8.14,39.78,5.33,7.31,42.16,2.12,1.85,53.40,39.72,74.74,7.32,13.18,35.72,4.16,5.79,41.82,1.04,0.0,100.00,25.00,100.00,15.86,23.31,40.50,7.36,10.41,41.41,0.0,0.0,-,0.00,100.00,19.02,92.36,1.114,17496
382,"2008-11-07 - Senators 1, Hurricanes 2",Carolina Hurricanes,Limited ReportFull Report,39.5,56.62,32.35,63.64,36.88,23.94,60.64,21.77,15.55,58.34,0.94,1.06,47.18,1.54,1.91,44.65,15.72,14.79,51.53,7.37,9.64,43.34,2.84,4.22,40.23,0.94,1.06,47.08,33.17,74.89,8.19,5.26,60.90,5.61,3.13,64.21,0.0,0.0,-,0.00,100.00,36.42,12.37,74.64,13.46,6.08,68.87,0.0,0.0,-,0.00,100.00,4.33,93.21,0.975,15206
383,"2008-11-07 - Senators 1, Hurricanes 2",Ottawa Senators,Limited ReportFull Report,39.5,32.35,56.62,36.36,23.94,36.88,39.36,15.55,21.77,41.66,1.06,0.94,52.82,1.91,1.54,55.35,14.79,15.72,48.47,9.64,7.37,56.66,4.22,2.84,59.77,1.06,0.94,52.92,25.11,66.83,5.26,8.19,39.10,3.13,5.61,35.79,0.0,0.0,-,0.00,100.00,12.37,36.42,25.36,6.08,13.46,31.13,0.0,0.0,-,0.00,100.00,6.79,95.67,1.025,15206
384,"2008-11-07 - Canadiens 3, Blue Jackets 4",Columbus Blue Jackets,Limited ReportFull Report,39.566666666667,28.74,31.55,47.67,19.63,23.7,45.3,12.76,19.62,39.4,0.94,0.0,100.00,1.61,1.5,51.74,17.55,19.34,47.58,9.66,11.22,46.27,6.87,8.98,43.34,0.94,0.0,100.00,13.70,100.00,7.87,8.1,49.28,2.9,5.07,36.38,0.0,0.0,-,0.00,100.00,8.79,8.68,50.32,2.78,5.72,32.73,0.0,0.0,-,0.00,100.00,7.4,100.0,1.074,14603
385,"2008-11-07 - Canadiens 3, Blue Jackets 4",Montreal Canadiens,Limited ReportFull Report,39.566666666667,31.55,28.74,52.33,23.7,19.63,54.7,19.62,12.76,60.6,0.0,0.94,0.00,1.5,1.61,48.26,19.34,17.55,52.42,11.22,9.66,53.73,8.98,6.87,56.66,0.0,0.94,0.00,0.00,86.30,8.1,7.87,50.72,5.07,2.9,63.62,0.0,0.0,-,0.00,100.00,8.68,8.79,49.68,5.72,2.78,67.27,0.0,0.0,-,0.00,100.00,0.0,92.6,0.9259999999999999,14603
386,"2008-11-07 - Thrashers 5, Sabres 4",Atlanta Thrashers,Limited ReportFull Report,51.1,30.21,40.61,42.66,22.37,32.41,40.84,16.33,22.73,41.8,2.07,1.87,52.55,1.03,1.75,37.14,12.48,19.13,39.48,8.45,9.32,47.56,8.37,6.69,55.57,2.07,1.86,52.66,24.73,72.20,4.08,9.83,29.33,2.03,5.85,25.76,0.0,0.0,-,0.00,100.00,17.8,20.24,46.79,6.08,10.23,37.27,0.0,0.0,-,0.00,100.00,12.66,91.78,1.044,18466
387,"2008-11-07 - Thrashers 5, Sabres 4",Buffalo Sabres,Limited ReportFull Report,51.1,40.61,30.21,57.34,32.41,22.37,59.16,22.73,16.33,58.2,1.87,2.07,47.45,1.75,1.03,62.86,19.13,12.48,60.52,9.32,8.45,52.44,6.69,8.37,44.43,1.86,2.07,47.34,27.80,75.27,9.83,4.08,70.67,5.85,2.03,74.24,0.0,0.0,-,0.00,100.00,20.24,17.8,53.21,10.23,6.08,62.73,0.0,0.0,-,0.00,100.00,8.22,87.34,0.956,18466
388,"2008-11-07 - Stars 5, Ducks 2",Anaheim Ducks,Limited ReportFull Report,41.283333333333005,35.65,32.77,52.1,32.93,29.01,53.17,21.75,20.11,51.96,0.95,3.19,22.98,2.47,2.1,54.07,21.8,19.18,53.20,11.23,12.64,47.05,5.94,10.3,36.60,0.93,2.15,30.17,15.63,79.11,10.24,6.72,60.37,8.15,2.24,78.44,0.0,0.0,-,0.00,100.00,13.32,13.36,49.93,6.81,7.73,46.81,0.0,1.12,0.00,0.00,85.56,4.37,84.15,0.885,17048
389,"2008-11-07 - Stars 5, Ducks 2",Dallas Stars,Limited ReportFull Report,41.283333333333005,32.77,35.65,47.9,29.01,32.93,46.83,20.11,21.75,48.04,3.19,0.95,77.02,2.1,2.47,45.93,19.18,21.8,46.80,12.64,11.23,52.95,10.3,5.94,63.40,2.15,0.93,69.83,20.89,84.37,6.72,10.24,39.63,2.24,8.15,21.56,0.0,0.0,-,0.00,100.00,13.36,13.32,50.07,7.73,6.81,53.19,1.12,0.0,100.00,14.44,100.00,15.85,95.63,1.115,17048
390,"2008-11-08 - Sabres 1, Bruins 3",Boston Bruins,Limited ReportFull Report,52.05,53.93,42.68,55.82,43.98,36.72,54.5,36.74,26.88,57.75,2.86,1.06,73.00,2.05,1.44,58.75,22.02,16.14,57.71,4.84,2.98,61.88,4.89,1.95,71.51,0.99,0.0,100.00,20.23,100.00,17.6,12.92,57.66,11.05,9.14,54.73,0.0,1.05,0.00,0.00,88.49,28.16,23.88,54.11,18.86,13.64,58.04,1.84,0.0,100.00,9.73,100.00,7.77,96.07,1.038,17565
391,"2008-11-08 - Sabres 1, Bruins 3",Buffalo Sabres,Limited ReportFull Report,52.05,42.68,53.93,44.18,36.72,43.98,45.5,26.88,36.74,42.25,1.06,2.86,27.00,1.44,2.05,41.25,16.14,22.02,42.29,2.98,4.84,38.12,1.95,4.89,28.49,0.0,0.99,0.00,0.00,79.77,12.92,17.6,42.34,9.14,11.05,45.27,1.05,0.0,100.00,11.51,100.00,23.88,28.16,45.89,13.64,18.86,41.96,0.0,1.84,0.00,0.00,90.27,3.93,92.23,0.9620000000000001,17565
392,"2008-11-08 - Canadiens 3, Maple Leafs 6",Montreal Canadiens,Limited ReportFull Report,37.083333333333,25.36,57.64,30.55,17.19,45.27,27.52,10.51,33.97,23.62,1.01,2.92,25.74,0.75,3.29,18.61,13.86,31.24,30.72,3.01,17.69,14.54,2.97,15.96,15.71,1.01,2.9,25.86,33.97,81.86,10.55,13.63,43.62,1.03,7.04,12.75,0.0,0.0,-,0.00,100.00,10.1,22.24,31.22,6.18,9.53,39.35,0.0,0.0,-,0.00,100.00,9.63,91.41,1.01,19512
393,"2008-11-08 - Canadiens 3, Maple Leafs 6",Toronto Maple Leafs,Limited ReportFull Report,37.083333333333,57.64,25.36,69.45,45.27,17.19,72.48,33.97,10.51,76.38,2.92,1.01,74.26,3.29,0.75,81.39,31.24,13.86,69.28,17.69,3.01,85.46,15.96,2.97,84.29,2.9,1.01,74.14,18.14,66.03,13.63,10.55,56.38,7.04,1.03,87.25,0.0,0.0,-,0.00,100.00,22.24,10.1,68.78,9.53,6.18,60.65,0.0,0.0,-,0.00,100.00,8.59,90.37,0.99,19512
394,"2008-11-08 - Penguins 4, Islanders 3",New York Islanders,Limited ReportFull Report,48.0,26.4,56.08,32.01,18.16,33.14,35.4,14.12,22.32,38.75,2.88,3.04,48.63,1.51,1.51,49.98,18.73,25.28,42.55,8.63,7.07,54.97,6.84,3.95,63.41,2.87,2.05,58.41,41.98,48.19,10.12,17.98,36.01,3.96,6.04,39.60,0.0,1.06,0.00,0.00,82.49,6.12,27.39,18.27,3.05,10.28,22.87,0.0,0.0,-,0.00,100.00,20.37,86.39,1.068,14303
395,"2008-11-08 - Penguins 4, Islanders 3",Pittsburgh Penguins,Limited ReportFull Report,48.0,56.08,26.4,67.99,33.14,18.16,64.6,22.32,14.12,61.25,3.04,2.88,51.37,1.51,1.51,50.02,25.28,18.73,57.45,7.07,8.63,45.03,3.95,6.84,36.59,2.05,2.87,41.59,51.81,58.02,17.98,10.12,63.99,6.04,3.96,60.40,1.06,0.0,100.00,17.51,100.00,27.39,6.12,81.73,10.28,3.05,77.13,0.0,0.0,-,0.00,100.00,13.61,79.63,0.932,14303
396,"2008-11-08 - Lightning 2, Flyers 1",Philadelphia Flyers,Limited ReportFull Report,43.216666666667,35.53,36.58,49.28,27.94,22.91,54.95,20.21,16.46,55.12,0.0,2.07,0.00,0.96,1.08,47.06,12.42,13.81,47.35,2.87,6.33,31.17,1.01,5.27,16.07,0.0,1.06,0.00,0.00,79.91,9.6,7.6,55.82,2.87,2.03,58.56,0.0,1.06,0.00,0.00,47.92,20.09,17.55,53.37,15.52,7.09,68.65,0.0,0.0,-,0.00,100.00,0.0,87.43,0.8740000000000001,19412
397,"2008-11-08 - Lightning 2, Flyers 1",Tampa Bay Lightning,Limited ReportFull Report,43.216666666667,36.58,35.53,50.72,22.91,27.94,45.05,16.46,20.21,44.88,2.07,0.0,100.00,1.08,0.96,52.94,13.81,12.42,52.65,6.33,2.87,68.83,5.27,1.01,83.93,1.06,0.0,100.00,20.09,100.00,7.6,9.6,44.18,2.03,2.87,41.44,1.06,0.0,100.00,52.08,100.00,17.55,20.09,46.63,7.09,15.52,31.35,0.0,0.0,-,0.00,100.00,12.57,100.0,1.126,19412
398,"2008-11-08 - Rangers 1, Capitals 3",New York Rangers,Limited ReportFull Report,47.5,34.12,41.38,45.19,26.94,31.31,46.25,19.12,19.72,49.22,0.0,0.99,0.00,1.2,1.48,44.74,18.72,20.44,47.80,3.97,7.96,33.27,2.94,6.02,32.80,0.0,0.99,0.00,0.00,83.57,14.45,12.8,53.02,7.91,3.05,72.18,0.0,0.0,-,0.00,100.00,14.26,19.04,42.82,8.32,10.77,43.58,0.0,0.0,-,0.00,100.00,0.0,94.99,0.95,17948
399,"2008-11-08 - Rangers 1, Capitals 3",Washington Capitals,Limited ReportFull Report,47.5,41.38,34.12,54.81,31.31,26.94,53.75,19.72,19.12,50.78,0.99,0.0,100.00,1.48,1.2,55.26,20.44,18.72,52.20,7.96,3.97,66.73,6.02,2.94,67.20,0.99,0.0,100.00,16.43,100.00,12.8,14.45,46.98,3.05,7.91,27.82,0.0,0.0,-,0.00,100.00,19.04,14.26,57.18,10.77,8.32,56.42,0.0,0.0,-,0.00,100.00,5.01,100.0,1.05,17948
400,"2008-11-08 - Devils 1, Red Wings 3",Detroit Red Wings,Limited ReportFull Report,46.216666666667,43.73,28.43,60.6,35.91,25.08,58.87,24.73,18.39,57.35,2.88,1.01,73.98,1.43,1.24,53.54,18.92,14.83,56.07,5.0,7.05,41.48,3.03,5.98,33.61,0.99,0.0,100.00,32.71,100.00,14.19,7.66,64.95,8.01,5.96,57.35,1.9,1.06,64.18,23.66,82.25,23.27,14.08,62.30,12.8,6.64,65.82,0.0,0.0,-,0.00,100.00,11.63,94.5,1.061,20066
401,"2008-11-08 - Devils 1, Red Wings 3",New Jersey Devils,Limited ReportFull Report,46.216666666667,28.43,43.73,39.4,25.08,35.91,41.13,18.39,24.73,42.65,1.01,2.88,26.02,1.24,1.43,46.46,14.83,18.92,43.93,7.05,5.0,58.52,5.98,3.03,66.39,0.0,0.99,0.00,0.00,67.29,7.66,14.19,35.05,5.96,8.01,42.65,1.06,1.9,35.82,17.75,76.34,14.08,23.27,37.70,6.64,12.8,34.18,0.0,0.0,-,0.00,100.00,5.5,88.37,0.9390000000000001,20066
402,"2008-11-08 - Flames 1, Blue Jackets 3",Columbus Blue Jackets,Limited ReportFull Report,35.516666666667,26.88,26.79,50.09,23.48,19.43,54.71,16.38,16.53,49.78,2.88,0.0,100.00,1.23,0.91,57.52,11.91,13.96,46.03,6.86,4.01,63.09,3.91,3.97,49.65,1.88,0.0,100.00,48.17,100.00,5.11,9.77,34.32,3.05,5.01,37.82,0.94,0.0,100.00,30.90,100.00,12.68,12.29,50.78,8.54,7.51,53.22,0.0,0.0,-,0.00,100.00,17.55,100.0,1.176,14088
403,"2008-11-08 - Flames 1, Blue Jackets 3",Calgary Flames,Limited ReportFull Report,35.516666666667,26.79,26.88,49.91,19.43,23.48,45.29,16.53,16.38,50.22,0.0,2.88,0.00,0.91,1.23,42.48,13.96,11.91,53.97,4.01,6.86,36.91,3.97,3.91,50.35,0.0,1.88,0.00,0.00,51.83,9.77,5.11,65.68,5.01,3.05,62.18,0.0,0.94,0.00,0.00,69.10,12.29,12.68,49.22,7.51,8.54,46.78,0.0,0.0,-,0.00,100.00,0.0,82.45,0.8240000000000001,14088
404,"2008-11-08 - Predators 0, Avalanche 1",Colorado Avalanche,Limited ReportFull Report,33.35,24.29,24.34,49.96,17.06,18.38,48.14,11.07,11.12,49.89,0.94,0.0,100.00,1.01,0.66,60.34,12.69,5.24,70.76,7.67,2.13,78.25,3.91,2.11,64.97,0.94,0.0,100.00,24.08,100.00,5.0,3.1,61.71,1.94,0.0,100.00,0.0,0.0,-,0.00,-,11.36,17.99,38.71,5.29,8.85,37.42,0.0,0.0,-,0.00,100.00,8.52,100.0,1.085,18007
405,"2008-11-08 - Predators 0, Avalanche 1",Nashville Predators,Limited ReportFull Report,33.35,24.34,24.29,50.04,18.38,17.06,51.86,11.12,11.07,50.11,0.0,0.94,0.00,0.66,1.01,39.66,5.24,12.69,29.24,2.13,7.67,21.75,2.11,3.91,35.03,0.0,0.94,0.00,0.00,75.92,3.1,5.0,38.29,0.0,1.94,0.00,0.0,0.0,-,-,100.00,17.99,11.36,61.29,8.85,5.29,62.58,0.0,0.0,-,0.00,100.00,0.0,91.48,0.915,18007
406,"2008-11-08 - Panthers 1, Coyotes 4",Florida Panthers,Limited ReportFull Report,43.616666666667,60.3,47.8,55.78,35.39,36.79,49.03,24.84,26.11,48.75,1.06,3.84,21.57,1.84,1.86,49.70,22.06,20.22,52.18,6.52,11.29,36.62,4.39,9.36,31.94,1.06,3.81,21.73,24.09,59.28,15.46,8.89,63.50,7.2,4.89,59.52,0.0,0.0,-,0.00,100.00,32.06,24.22,56.97,11.18,11.67,48.93,0.0,0.0,-,0.00,100.00,4.25,85.29,0.895,14807
407,"2008-11-08 - Panthers 1, Coyotes 4",Phoenix Coyotes,Limited ReportFull Report,43.616666666667,47.8,60.3,44.22,36.79,35.39,50.97,26.11,24.84,51.25,3.84,1.06,78.43,1.86,1.84,50.30,20.22,22.06,47.82,11.29,6.52,63.38,9.36,4.39,68.06,3.81,1.06,78.27,40.72,75.91,8.89,15.46,36.50,4.89,7.2,40.48,0.0,0.0,-,0.00,100.00,24.22,32.06,43.03,11.67,11.18,51.07,0.0,0.0,-,0.00,100.00,14.71,95.75,1.105,14807
408,"2008-11-08 - Wild 0, Canucks 2",Minnesota Wild,Limited ReportFull Report,44.366666666667,41.21,39.21,51.25,30.05,25.54,54.06,22.32,20.45,52.19,0.0,0.99,0.00,1.46,0.91,61.43,18.07,15.91,53.17,7.08,4.92,58.99,6.01,2.96,66.98,0.0,0.99,0.00,0.00,66.60,10.81,11.14,49.24,5.99,4.99,54.56,0.0,0.0,-,0.00,100.00,20.67,19.97,50.86,10.25,12.65,44.75,0.0,0.0,-,0.00,100.00,0.0,95.16,0.9520000000000001,18630
409,"2008-11-08 - Wild 0, Canucks 2",Vancouver Canucks,Limited ReportFull Report,44.366666666667,39.21,41.21,48.75,25.54,30.05,45.94,20.45,22.32,47.81,0.99,0.0,100.00,0.91,1.46,38.57,15.91,18.07,46.83,4.92,7.08,41.01,2.96,6.01,33.02,0.99,0.0,100.00,33.40,100.00,11.14,10.81,50.76,4.99,5.99,45.44,0.0,0.0,-,0.00,100.00,19.97,20.67,49.14,12.65,10.25,55.25,0.0,0.0,-,0.00,100.00,4.84,100.0,1.048,18630
410,"2008-11-08 - Stars 1, Sharks 2",Dallas Stars,Limited ReportFull Report,46.4,28.23,59.49,32.18,23.56,46.0,33.87,15.82,30.95,33.82,1.01,1.89,34.89,1.15,2.1,35.37,14.09,31.14,31.16,2.01,8.48,19.14,1.98,7.63,20.62,1.01,0.94,51.76,50.95,87.66,11.89,22.9,34.18,9.1,10.84,45.65,0.0,0.95,0.00,0.00,91.25,11.66,26.71,30.39,3.96,11.3,25.97,0.0,0.0,-,0.00,100.00,6.39,93.9,1.003,17496
411,"2008-11-08 - Stars 1, Sharks 2",San Jose Sharks,Limited ReportFull Report,46.4,59.49,28.23,67.82,46.0,23.56,66.13,30.95,15.82,66.18,1.89,1.01,65.11,2.1,1.15,64.63,31.14,14.09,68.84,8.48,2.01,80.86,7.63,1.98,79.38,0.94,1.01,48.24,12.34,49.05,22.9,11.89,65.82,10.84,9.1,54.35,0.95,0.0,100.00,8.75,100.00,26.71,11.66,69.61,11.3,3.96,74.03,0.0,0.0,-,0.00,100.00,6.1,93.61,0.997,17496
412,"2008-11-08 - Blues 3, Kings 5",Los Angeles Kings,Limited ReportFull Report,44.7,41.88,43.41,49.1,31.85,34.81,47.78,21.23,15.92,57.14,0.99,2.01,32.92,1.22,1.2,50.38,14.37,17.55,45.03,7.05,4.01,63.76,4.09,2.01,67.08,0.0,0.0,-,0.00,100.00,7.4,13.2,35.93,4.11,6.78,37.74,0.0,2.0,0.00,0.00,70.57,25.09,21.77,53.54,13.39,5.24,71.89,1.07,0.0,100.00,7.98,100.00,4.64,87.39,0.92,17182
413,"2008-11-08 - Blues 3, Kings 5",St Louis Blues,Limited ReportFull Report,44.7,43.41,41.88,50.9,34.81,31.85,52.22,15.92,21.23,42.86,2.01,0.99,67.08,1.2,1.22,49.62,17.55,14.37,54.97,4.01,7.05,36.24,2.01,4.09,32.92,0.0,0.0,-,0.00,100.00,13.2,7.4,64.07,6.78,4.11,62.26,2.0,0.0,100.00,29.43,100.00,21.77,25.09,46.46,5.24,13.39,28.11,0.0,1.07,0.00,0.00,92.02,12.61,95.36,1.08,17182
414,"2008-11-09 - Thrashers 5, Hurricanes 2",Atlanta Thrashers,Limited ReportFull Report,47.583333333332995,51.0,47.71,51.67,34.76,34.21,50.4,18.73,25.13,42.71,4.15,1.89,68.73,2.07,2.38,46.51,23.54,24.85,48.65,5.51,10.99,33.40,2.25,8.38,21.14,2.15,1.88,53.34,95.89,77.52,17.95,13.66,56.79,9.21,6.69,57.91,1.06,0.0,100.00,11.49,100.00,24.23,20.09,54.66,7.37,9.76,43.01,0.94,0.0,100.00,12.73,100.00,22.14,92.49,1.146,12398
415,"2008-11-09 - Thrashers 5, Hurricanes 2",Carolina Hurricanes,Limited ReportFull Report,47.583333333332995,47.71,51.0,48.33,34.21,34.76,49.6,25.13,18.73,57.29,1.89,4.15,31.27,2.38,2.07,53.49,24.85,23.54,51.35,10.99,5.51,66.60,8.38,2.25,78.86,1.88,2.15,46.66,22.48,4.11,13.66,17.95,43.21,6.69,9.21,42.09,0.0,1.06,0.00,0.00,88.51,20.09,24.23,45.34,9.76,7.37,56.99,0.0,0.94,0.00,0.00,87.27,7.51,77.86,0.8540000000000001,12398
416,"2008-11-09 - Oilers 2, Devils 1",Edmonton Oilers,Limited ReportFull Report,51.833333333332995,40.66,48.29,45.71,28.81,39.4,42.23,25.51,25.81,49.71,1.06,0.95,52.62,0.0,0.0,-,2.15,1.82,54.16,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,2.15,1.81,54.28,2.1,1.87,52.85,0.0,0.0,-,0.00,100.00,25.67,37.37,40.72,22.37,23.79,48.46,1.05,0.88,54.39,4.71,96.29,4.14,96.31,1.005,14193
417,"2008-11-09 - Oilers 2, Devils 1",New Jersey Devils,Limited ReportFull Report,51.833333333332995,48.29,40.66,54.29,39.4,28.81,57.77,25.81,25.51,50.29,0.95,1.06,47.38,0.0,0.0,-,1.82,2.15,45.84,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,1.81,2.15,45.72,1.87,2.1,47.15,0.0,0.0,-,0.00,100.00,37.37,25.67,59.28,23.79,22.37,51.54,0.88,1.05,45.61,3.71,95.29,3.69,95.86,0.995,14193
418,"2008-11-09 - Flames 1, Blackhawks 6",Calgary Flames,Limited ReportFull Report,33.416666666667,14.92,24.06,38.27,12.32,23.6,34.29,10.44,16.0,39.48,1.0,3.96,20.25,0.61,1.48,29.01,9.77,13.51,41.96,2.96,8.12,26.69,2.92,6.16,32.14,1.02,0.0,100.00,35.05,100.00,6.68,5.41,55.28,3.88,2.09,65.06,0.0,1.98,0.00,0.00,5.13,5.56,9.95,35.83,3.74,7.8,32.40,0.0,2.13,0.00,0.00,72.69,9.62,75.28,0.8490000000000001,21169
419,"2008-11-09 - Flames 1, Blackhawks 6",Chicago Blackhawks,Limited ReportFull Report,33.416666666667,24.06,14.92,61.73,23.6,12.32,65.71,16.0,10.44,60.52,3.96,1.0,79.75,1.48,0.61,70.99,13.51,9.77,58.04,8.12,2.96,73.31,6.16,2.92,67.86,0.0,1.02,0.00,0.00,64.95,5.41,6.68,44.72,2.09,3.88,34.94,1.98,0.0,100.00,94.87,100.00,9.95,5.56,64.17,7.8,3.74,67.60,2.13,0.0,100.00,27.31,100.00,24.72,90.38,1.151,21169
420,"2008-11-09 - Sharks 2, Coyotes 4",Phoenix Coyotes,Limited ReportFull Report,48.2,34.98,44.29,44.13,30.84,30.69,50.12,19.59,22.8,46.21,1.87,0.0,100.00,1.52,1.08,58.52,15.4,17.14,47.32,5.81,3.01,65.87,4.86,2.97,62.03,0.92,0.0,100.00,18.89,100.00,9.58,13.93,40.74,5.73,6.04,48.65,1.03,0.0,100.00,17.95,100.00,17.49,26.43,39.82,8.16,13.69,37.35,0.0,0.0,-,0.00,100.00,9.57,100.0,1.0959999999999999,15056
421,"2008-11-09 - Sharks 2, Coyotes 4",San Jose Sharks,Limited ReportFull Report,48.2,44.29,34.98,55.87,30.69,30.84,49.88,22.8,19.59,53.79,0.0,1.87,0.00,1.08,1.52,41.48,17.14,15.4,52.68,3.01,5.81,34.13,2.97,4.86,37.97,0.0,0.92,0.00,0.00,81.11,13.93,9.58,59.26,6.04,5.73,51.35,0.0,1.03,0.00,0.00,82.05,26.43,17.49,60.18,13.69,8.16,62.65,0.0,0.0,-,0.00,100.00,0.0,90.43,0.904,15056
422,"2008-11-09 - Panthers 3, Ducks 1",Anaheim Ducks,Limited ReportFull Report,43.55,33.72,29.87,53.02,31.23,25.41,55.14,25.09,20.2,55.4,0.94,2.07,31.33,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,3.76,89.76,0.935,16951
423,"2008-11-09 - Panthers 3, Ducks 1",Florida Panthers,Limited ReportFull Report,43.55,29.87,33.72,46.98,25.41,31.23,44.86,20.2,25.09,44.6,2.07,0.94,68.67,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,0.0,0.0,-,0.0,0.0,-,0.0,0.0,-,-,-,10.24,96.24,1.065,16951
424,"2008-11-10 - Oilers 3, Rangers 2",Edmonton Oilers,Limited ReportFull Report,47.833333333332995,37.57,38.6,49.33,27.81,32.8,45.88,21.2,26.71,44.26,2.13,1.87,53.22,1.82,2.31,44.02,24.86,30.79,44.68,8.68,11.68,42.62,6.44,9.99,39.21,2.14,0.92,69.99,33.22,90.81,16.37,18.71,46.66,10.6,15.85,40.06,0.0,1.03,0.00,0.00,93.52,12.71,7.09,64.18,4.14,0.9,82.17,0.0,0.0,-,0.00,100.00,10.06,92.98,1.03,18200
425,"2008-11-10 - Oilers 3, Rangers 2",New York Rangers,Limited ReportFull Report,47.833333333332995,38.6,37.57,50.67,32.8,27.81,54.12,26.71,21.2,55.74,1.87,2.13,46.78,2.31,1.82,55.98,30.79,24.86,55.32,11.68,8.68,57.38,9.99,6.44,60.79,0.92,2.14,30.01,9.19,66.78,18.71,16.37,53.34,15.85,10.6,59.94,1.03,0.0,100.00,6.48,100.00,7.09,12.71,35.82,0.9,4.14,17.83,0.0,0.0,-,0.00,100.00,7.02,89.94,0.97,18200
426,"2008-11-10 - Lightning 2, Capitals 4",Tampa Bay Lightning,Limited ReportFull Report,45.383333333333,31.23,47.95,39.45,26.28,33.39,44.05,21.62,27.97,43.6,0.0,3.9,0.00,1.64,2.34,41.20,20.37,27.06,42.95,9.01,12.25,42.37,5.9,10.37,36.27,0.0,0.96,0.00,0.00,90.70,11.14,15.01,42.61,6.73,6.2,52.05,0.0,0.95,0.00,0.00,84.72,10.03,15.22,39.74,8.92,10.24,46.56,0.0,2.13,0.00,0.00,79.19,0.0,86.04,0.86,17932
